date,geo,mode,value,value_z,roll_std_4q,pct_qoq,quarter
2016-12-31,PL,air,96.0,0.10128572738756536,0.06459926086356248,-0.016393442622950727,4
2017-03-31,PL,air,93.3,-0.13680309249323908,0.169313728821468,-0.028125000000000067,1
2017-06-30,PL,air,96.7,0.1630124584677741,0.16339291589369087,0.03644158628081473,2
2017-09-30,PL,air,96.9,0.1806486673478339,0.14656368695585295,0.0020682523267838704,3
2017-12-31,PL,air,95.6,0.06601330962744571,0.14567675786151463,-0.013415892672858698,4
2018-03-31,PL,air,95.8,0.08364951850750554,0.0569206194022467,0.0020920502092049986,1
2018-06-30,PL,air,99.0,0.36582886058845887,0.13743707215880327,0.03340292275574108,2
2018-09-30,PL,air,96.8,0.17183056290780338,0.1373663316177049,-0.022222222222222254,3
2018-12-31,PL,air,100.3,0.48046421830884584,0.18048414557703418,0.03615702479338845,4
2019-03-31,PL,air,99.6,0.4187374872286371,0.1334178521816707,-0.006979062811565351,1
2019-06-30,PL,air,100.8,0.5245547405089948,0.15747580834256636,0.012048192771084265,2
2019-09-30,PL,air,99.9,0.4451918005487274,0.04582021474972839,-0.008928571428571397,3
2019-12-31,PL,air,100.1,0.462828009428786,0.04496368661259836,0.002002002002001957,4
2020-03-31,PL,air,96.8,0.17183056290780338,0.15658861363015822,-0.03296703296703296,1
2020-06-30,PL,air,97.9,0.26882971174813175,0.14079082496585932,0.011363636363636465,2
2020-09-30,PL,air,95.9,0.09246762294753608,0.15976351448840623,-0.020429009193054126,3
2020-12-31,PL,air,97.5,0.23355729398801212,0.07733666957949956,0.016684045881126153,4
2021-03-31,PL,air,100.4,0.48928232274887634,0.16424335986204247,0.029743589743589816,1
2021-06-30,PL,air,99.7,0.42755559166866763,0.18177205670884528,-0.006972111553784854,2
2021-09-30,PL,air,99.3,0.392283173908548,0.10904421979733465,-0.004012036108325012,3
2021-12-31,PL,air,100.5,0.4981004271889056,0.05059215316011598,0.012084592145015227,4
2022-03-31,PL,air,105.3,0.9213694403103351,0.2450100440524624,0.047761194029850795,1
2022-06-30,PL,air,111.1,1.4328194978320623,0.4733112937611992,0.05508072174738832,2
2022-09-30,PL,air,115.5,1.8208160931933732,0.5790480645219841,0.03960396039603964,3
2022-12-31,PL,air,115.5,1.8208160931933732,0.42628945957411585,0.0,4
2023-03-31,PL,air,115.3,1.8031798843133136,0.1912397281829328,-0.0017316017316018062,1
2023-06-30,PL,air,123.1,2.4909920306356366,0.3381295603030808,0.06764960971379019,2
2023-09-30,PL,air,124.6,2.623263597236083,0.4336365059869925,0.012185215272136452,3
2023-12-31,PL,air,121.9,2.38517477735528,0.3616766793850083,-0.02166934189406089,4
2015-03-31,DE,road,91.7,-0.8016462238779437,,,1
2015-06-30,DE,road,92.0,-0.7712787064528938,,0.0032715376226826187,2
2015-09-30,DE,road,92.0,-0.7712787064528938,,0.0,3
2015-12-31,DE,road,91.8,-0.7915237180695942,0.01518375871252505,-0.0021739130434782483,4
2016-03-31,DE,road,91.2,-0.8522587529196939,0.03832318847696707,-0.006535947712418277,1
2016-06-30,DE,road,91.1,-0.8623812587280448,0.04479518584849917,-0.0010964912280703176,2
2016-09-30,DE,road,91.2,-0.8522587529196939,0.03240783114250033,0.001097694840834329,3
2016-12-31,DE,road,91.2,-0.8522587529196939,0.005061252904174523,0.0,4
2017-03-31,DE,road,91.6,-0.8117687296862945,0.022445196788631237,0.004385964912280604,1
2017-06-30,DE,road,91.7,-0.8016462238779437,0.026621741238328986,0.0010917030567687558,2
2017-09-30,DE,road,91.8,-0.7915237180695942,0.02662174123832911,0.0010905125408942062,3
2017-12-31,DE,road,92.1,-0.7611562006445444,0.021867111787348317,0.0032679738562091387,4
2018-03-31,DE,road,93.1,-0.6599311425610438,0.06474975920513765,0.010857763300760048,1
2018-06-30,DE,road,93.6,-0.6093186135192935,0.08529375002100552,0.005370569280343629,2
2018-09-30,DE,road,94.4,-0.5283385670524919,0.0974428113092375,0.008547008547008739,3
2018-12-31,DE,road,94.8,-0.48784854381909265,0.07769751312780179,0.004237288135593209,4
2019-03-31,DE,road,96.6,-0.305643439268792,0.1284401998529008,0.018987341772151778,1
2019-06-30,DE,road,97.1,-0.2550309102270417,0.13413115966938569,0.005175983436852993,2
2019-09-30,DE,road,97.3,-0.23478589861034133,0.1152662615769709,0.002059732234809486,3
2019-12-31,DE,road,97.4,-0.2246633928019904,0.036026262207469205,0.0010277492291881352,4
2020-03-31,DE,road,97.8,-0.18417336956859107,0.029799850222459002,0.004106776180698102,1
2020-06-30,DE,road,97.4,-0.2246633928019904,0.022445196788637788,-0.004089979550102152,2
2020-09-30,DE,road,97.3,-0.23478589861034133,0.022445196788637788,-0.0010266940451746365,3
2020-12-31,DE,road,97.3,-0.23478589861034133,0.02409638358261964,0.0,4
2021-03-31,DE,road,97.9,-0.17405086376024015,0.029074684378011285,0.006166495375128589,1
2021-06-30,DE,road,99.1,-0.052580794060040674,0.08589230999621608,0.012257405515832431,2
2021-09-30,DE,road,100.8,0.1195018046819105,0.15624441031569566,0.017154389505549927,3
2021-12-31,DE,road,102.2,0.2612168859988118,0.1911698045446223,0.01388888888888884,4
2022-03-31,DE,road,106.8,0.7268521531829136,0.33433652410289905,0.045009784735812186,1
2022-06-30,DE,road,113.0,1.354447513300617,0.5567684928743043,0.05805243445692887,2
2022-09-30,DE,road,115.8,1.6378776759344182,0.6199019030794973,0.024778761061946986,3
2022-12-31,DE,road,118.0,1.8605728037181197,0.4911936599775191,0.01899827288428324,4
2023-03-31,DE,road,119.9,2.0529004140767713,0.30043840523939735,0.016101694915254372,1
2023-06-30,DE,road,119.2,1.9820428734183206,0.18190023705324704,-0.005838198498749003,2
2023-09-30,DE,road,119.4,2.002287885035021,0.08155791984403873,0.001677852348993314,3
2023-12-31,DE,road,120.7,2.1338804605435713,0.06765187012585068,0.010887772194304812,4
2005-03-31,ES,road,79.8,-2.270018112983388,,,1
2005-06-30,ES,road,83.7,-1.7632901654850615,,0.048872180451127845,2
2005-09-30,ES,road,85.4,-1.5424087524729704,,0.020310633213858953,3
2005-12-31,ES,road,85.3,-1.5554017767678003,0.3402254279300756,-0.0011709601873537423,4
2006-03-31,ES,road,87.4,-1.2825482665763932,0.1969061288572321,0.024618991793669442,1
2006-06-30,ES,road,89.5,-1.0096947563849876,0.25790416834252394,0.024027459954233388,2
2006-09-30,ES,road,92.4,-0.6328970518349498,0.39388369758039743,0.03240223463687153,3
2006-12-31,ES,road,91.6,-0.7368412461935823,0.29176500741931255,-0.008658008658008809,4
2007-03-31,ES,road,92.2,-0.658883100424608,0.17249432572539672,0.0065502183406114245,1
2007-06-30,ES,road,90.8,-0.8407854405522128,0.09339324645556624,-0.015184381778741929,2
2007-09-30,ES,road,93.7,-0.4639877360021749,0.15926395298052523,0.0319383259911894,3
2007-12-31,ES,road,92.9,-0.5679319303608055,0.15983708462891028,-0.008537886872998945,4
2008-03-31,ES,road,91.8,-0.7108551976039241,0.164692242194481,-0.011840688912809538,1
2008-06-30,ES,road,93.4,-0.5029668088866611,0.10844830440988128,0.017429193899782147,2
2008-09-30,ES,road,95.1,-0.28208539587457193,0.1784669652573653,0.01820128479657379,3
2008-12-31,ES,road,94.6,-0.3470505173487162,0.19077340966082101,-0.00525762355415349,4
2009-03-31,ES,road,90.3,-0.9057505620263571,0.27997882163605026,-0.045454545454545414,1
2009-06-30,ES,road,90.0,-0.9447296349108434,0.35392578431346433,-0.0033222591362126463,2
2009-09-30,ES,road,89.5,-1.0096947563849876,0.30618726373639155,-0.005555555555555536,3
2009-12-31,ES,road,92.4,-0.6328970518349498,0.16588382951071465,0.03240223463687153,4
2010-03-31,ES,road,92.8,-0.5809249546556354,0.2164745990037369,0.0043290043290042934,1
2010-06-30,ES,road,91.6,-0.7368412461935823,0.1910681543860719,-0.012931034482758674,2
2010-09-30,ES,road,96.0,-0.1651481772211114,0.25104908017167527,0.048034934497816595,3
2010-12-31,ES,road,95.0,-0.29507842016940006,0.2610487961249135,-0.01041666666666663,4
2011-03-31,ES,road,95.0,-0.29507842016940006,0.2501508694918092,0.0,1
2011-06-30,ES,road,98.2,0.12069835726512403,0.1960468980139394,0.03368421052631576,2
2011-09-30,ES,road,96.7,-0.07419700715730897,0.2002710782933661,-0.01527494908350302,3
2011-12-31,ES,road,94.5,-0.36004354164354435,0.2192191848344271,-0.022750775594622574,4
2012-03-31,ES,road,92.8,-0.5809249546556354,0.30938679956463655,-0.017989417989418,1
2012-06-30,ES,road,94.1,-0.4120156388228606,0.21067805937586415,0.014008620689655249,2
2012-09-30,ES,road,95.4,-0.24310632299008383,0.14034070223816303,0.013815090329436952,3
2012-12-31,ES,road,98.1,0.10770533297029405,0.29418992184267917,0.028301886792452713,4
2013-03-31,ES,road,94.9,-0.3080714444642282,0.22538933993152444,-0.032619775739041734,1
2013-06-30,ES,road,95.0,-0.29507842016940006,0.19690612885722908,0.0010537407797681642,2
2013-09-30,ES,road,98.6,0.17267045444443838,0.2564819924160401,0.0378947368421052,3
2013-12-31,ES,road,96.9,-0.04821095856765086,0.2286427737927021,-0.01724137931034475,4
2014-03-31,ES,road,95.9,-0.1781412015159395,0.20044661612905773,-0.01031991744066052,1
2014-06-30,ES,road,97.8,0.06872626008580782,0.15115156214029793,0.019812304483837195,2
2014-09-30,ES,road,99.0,0.22464255162375457,0.17138976158663888,0.012269938650306678,3
2014-12-31,ES,road,99.4,0.2766146488030708,0.20416695574250845,0.004040404040404066,4
2015-03-31,ES,road,97.1,-0.022224909977994606,0.13806680503827784,-0.023138832997988024,1
2015-06-30,ES,road,96.8,-0.061203982862480834,0.17085538760319696,-0.003089598352214229,2
2015-09-30,ES,road,98.0,0.09471230867546593,0.15166260315060598,0.012396694214876103,3
2015-12-31,ES,road,97.5,0.029747187201321596,0.06751373466785233,-0.005102040816326481,4
2016-03-31,ES,road,94.5,-0.36004354164354435,0.20100730705961406,-0.03076923076923077,1
2016-06-30,ES,road,95.6,-0.21712027440042758,0.2124402516955919,0.011640211640211673,2
2016-09-30,ES,road,97.2,-0.009231885683164633,0.18282805776069916,0.01673640167364021,3
2016-12-31,ES,road,97.4,0.016754162906493467,0.17889999481592786,0.002057613168724215,4
2017-03-31,ES,road,94.5,-0.36004354164354435,0.17889999481592786,-0.029774127310061682,1
2017-06-30,ES,road,95.3,-0.2560993472849138,0.18527402678093252,0.00846560846560851,2
2017-09-30,ES,road,96.6,-0.08719003145213894,0.16857583215933172,0.01364113326337879,3
2017-12-31,ES,road,98.8,0.1986565030340965,0.24400147799068642,0.022774327122153215,4
2018-03-31,ES,road,95.9,-0.1781412015159395,0.1986134393812358,-0.029352226720647634,1
2018-06-30,ES,road,97.1,-0.022224909977994606,0.1605396686069729,0.012513034410844615,2
2018-09-30,ES,road,100.2,0.38055884316170135,0.2453813276982243,0.03192584963954692,3
2018-12-31,ES,road,98.4,0.14668440585478212,0.23934453309812442,-0.017964071856287345,4
2019-03-31,ES,road,97.6,0.042740211496149726,0.17668442952606422,-0.008130081300813163,1
2019-06-30,ES,road,99.1,0.2376355759185827,0.14326736503115342,0.015368852459016313,2
2019-09-30,ES,road,100.9,0.4715100132255038,0.18282805776069858,0.01816347124117068,3
2019-12-31,ES,road,100.5,0.41953791604618756,0.19457026767496413,-0.003964321110009994,4
2020-03-31,ES,road,98.6,0.17267045444443838,0.14287404276524746,-0.018905472636815968,1
2020-06-30,ES,road,100.6,0.4325309403410157,0.13606535908311856,0.020283975659229236,2
2020-09-30,ES,road,101.8,0.5884472318789624,0.1718406262607602,0.011928429423459175,3
2020-12-31,ES,road,99.3,0.2636216245082408,0.18416972205595197,-0.024557956777996104,4
2021-03-31,ES,road,98.3,0.13369138155995214,0.19818799061123124,-0.010070493454179208,1
2021-06-30,ES,road,99.1,0.2376355759185827,0.19658435739217658,0.008138351983723258,2
2021-09-30,ES,road,100.7,0.44552396463584565,0.1297135117833062,0.016145307769929396,3
2021-12-31,ES,road,101.8,0.5884472318789624,0.20444239189573002,0.010923535253227312,4
2022-03-31,ES,road,104.1,0.887286790660026,0.272827729163312,0.022593320235756442,1
2022-06-30,ES,road,112.9,2.0306729286049676,0.7190810452342741,0.08453410182516818,2
2022-09-30,ES,road,118.3,2.7322962405257254,0.9987106528099945,0.047829937998228544,3
2022-12-31,ES,road,118.3,2.7322962405257254,0.8708234677731466,0.0,4
2023-03-31,ES,road,114.2,2.1995822444377424,0.36293356874828736,-0.0346576500422654,1
2023-06-30,ES,road,117.0,2.5633869246929506,0.2511611306482016,0.024518388791593626,2
2023-09-30,ES,road,118.7,2.7842683377050417,0.26426248458970414,0.014529914529914478,3
2023-12-31,ES,road,120.4,3.0051497507171328,0.3434970004592747,0.014321819713563722,4
2006-03-31,FR,road,83.5,-1.7691563146378289,,,1
2006-06-30,FR,road,84.0,-1.6989364304661447,,0.0059880239520957446,2
2006-09-30,FR,road,84.7,-1.6006285926257866,,0.008333333333333304,3
2006-12-31,FR,road,84.9,-1.5725406389571126,0.09056278180373548,0.0023612750885477762,4
2007-03-31,FR,road,86.4,-1.3618809864420602,0.14183721339262767,0.0176678445229681,1
2007-06-30,FR,road,87.1,-1.2635731486017039,0.16352842648429478,0.008101851851851638,2
2007-09-30,FR,road,87.7,-1.1793092875956819,0.16945170144222016,0.006888633754305484,3
2007-12-31,FR,road,88.5,-1.0669574729209876,0.12528560288524657,0.009122006841504993,4
2008-03-31,FR,road,90.8,-0.743946005731241,0.22771894504617113,0.025988700564971712,1
2008-06-30,FR,road,92.5,-0.5051983995475146,0.30734070274337755,0.018722466960352513,2
2008-09-30,FR,road,93.3,-0.39284658487282037,0.2982210179946047,0.00864864864864856,3
2008-12-31,FR,road,92.1,-0.5613743068848627,0.14656736332874118,-0.012861736334405127,4
2009-03-31,FR,road,90.9,-0.729902028896903,0.14043976834336797,-0.013029315960911947,1
2009-06-30,FR,road,90.6,-0.772033959399915,0.17328810602717662,-0.0033003300330034513,2
2009-09-30,FR,road,90.5,-0.786077936234251,0.10344034864980796,-0.001103752759381793,3
2009-12-31,FR,road,90.0,-0.8562978204059353,0.05254774966187873,-0.0055248618784530246,4
2010-03-31,FR,road,90.1,-0.8422538435715992,0.04134434833770349,0.0011111111111110628,1
2010-06-30,FR,road,90.2,-0.8282098667372612,0.030338457412594697,0.0011098779134295356,2
2010-09-30,FR,road,90.8,-0.743946005731241,0.050473721896584625,0.006651884700665134,3
2010-12-31,FR,road,90.6,-0.772033959399915,0.04640183219924602,-0.0022026431718061845,4
2011-03-31,FR,road,92.6,-0.49115442271317855,0.14928952153966768,0.02207505518763786,1
2011-06-30,FR,road,93.0,-0.43497851537583043,0.17219389427894827,0.004319654427645814,2
2011-09-30,FR,road,93.3,-0.39284658487282037,0.170996592215145,0.003225806451612856,3
2011-12-31,FR,road,93.4,-0.37880260803848237,0.050473721896585604,0.001071811361200492,4
2012-03-31,FR,road,94.7,-0.196230909192104,0.1057192169616865,0.013918629550321082,1
2012-06-30,FR,road,94.7,-0.196230909192104,0.10961201712228702,0.0,2
2012-09-30,FR,road,95.0,-0.15409897868909392,0.10029405541453015,0.0031678986272438703,3
2012-12-31,FR,road,94.7,-0.196230909192104,0.021065965251506103,-0.0031578947368420263,4
2013-03-31,FR,road,95.3,-0.11196704818608384,0.040338252365688554,0.0063357972544877406,1
2013-06-30,FR,road,95.5,-0.0838790945174098,0.04915391892017916,0.0020986358866736943,2
2013-09-30,FR,road,95.8,-0.04174716401439972,0.0652453196908649,0.003141361256544517,3
2013-12-31,FR,road,95.4,-0.09792307135174583,0.030338457412595266,-0.0041753653444676075,4
2014-03-31,FR,road,95.7,-0.055791140848735744,0.025640676364154878,0.0031446540880502027,1
2014-06-30,FR,road,95.9,-0.027703187180061695,0.03033845741259528,0.002089864158829613,2
2014-09-30,FR,road,96.3,0.02847272015728441,0.05301484995601047,0.004171011470281538,3
2014-12-31,FR,road,95.2,-0.1260110250204199,0.06422976634459222,-0.011422637590861817,4
2015-03-31,FR,road,94.0,-0.2945387470324622,0.1416052635834722,-0.012605042016806789,1
2015-06-30,FR,road,95.1,-0.1400550018547579,0.13199346020503974,0.011702127659574346,2
2015-09-30,FR,road,94.8,-0.18218693235776798,0.07638598054715479,-0.003154574132492094,3
2015-12-31,FR,road,94.2,-0.26645079336378813,0.07195396958986319,-0.006329113924050556,4
2016-03-31,FR,road,93.6,-0.3507146543698103,0.09342147973330343,-0.006369426751592466,1
2016-06-30,FR,road,94.2,-0.26645079336378813,0.06880115440718579,0.0064102564102566095,2
2016-09-30,FR,road,94.5,-0.22431886286077807,0.05301484995601135,0.0031847133757960666,3
2016-12-31,FR,road,94.8,-0.18218693235776798,0.07195396958986387,0.0031746031746031633,4
2017-03-31,FR,road,95.0,-0.15409897868909392,0.04915391892017925,0.0021097046413502962,1
2017-06-30,FR,road,95.2,-0.1260110250204199,0.041936421649924976,0.002105263157894832,2
2017-09-30,FR,road,95.1,-0.1400550018547579,0.023984656529955864,-0.0010504201680673342,3
2017-12-31,FR,road,95.7,-0.055791140848735744,0.04366449844888694,0.00630914826498441,4
2018-03-31,FR,road,96.2,0.014428743322948384,0.07114998938838364,0.0052246603970742544,1
2018-06-30,FR,road,97.2,0.15486851166631665,0.1248255964958627,0.01039501039501034,2
2018-09-30,FR,road,97.7,0.22508839583800078,0.12820338182077146,0.005144032921810648,3
2018-12-31,FR,road,97.9,0.25317634950667484,0.10664795413094214,0.0020470829068577334,4
2019-03-31,FR,road,98.5,0.33744021051269496,0.07552038908313466,0.006128702757916216,1
2019-06-30,FR,road,99.0,0.40766009468437914,0.08298631742165907,0.0050761421319796,2
2019-09-30,FR,road,99.2,0.43574804835305314,0.08148734424776728,0.002020202020202033,3
2019-12-31,FR,road,99.0,0.40766009468437914,0.0419364216499249,-0.0020161290322581182,4
2020-03-31,FR,road,99.2,0.43574804835305314,0.016216587611596382,0.002020202020202033,1
2020-06-30,FR,road,97.5,0.19700044216932672,0.11545424577051794,-0.017137096774193616,2
2020-09-30,FR,road,98.2,0.2953082800096849,0.10961201712228703,0.007179487179487243,3
2020-12-31,FR,road,98.1,0.2812643031753469,0.09897433928917355,-0.0010183299389002753,4
2021-03-31,FR,road,99.0,0.40766009468437914,0.08657288745495825,0.009174311926605672,1
2021-06-30,FR,road,99.4,0.4638360020217272,0.08835808326001815,0.004040404040404066,2
2021-09-30,FR,road,100.1,0.5621438398620834,0.11722024374738436,0.007042253521126751,3
2021-12-31,FR,road,101.5,0.7587595155427997,0.15427081089982309,0.013986013986013957,4
2022-03-31,FR,road,104.8,1.2222107510759146,0.33676273407393037,0.0325123152709359,1
2022-06-30,FR,road,109.8,1.9244095927927558,0.6053046338022008,0.04770992366412208,2
2022-09-30,FR,road,110.8,2.0648493611361243,0.6125251154086805,0.00910746812386165,3
2022-12-31,FR,road,112.3,2.2755090136511766,0.45642924711594707,0.013537906137184086,4
2023-03-31,FR,road,113.4,2.4299927588288828,0.22364050155682855,0.009795191451469343,1
2023-06-30,FR,road,112.5,2.3035969673198506,0.15147542878617135,-0.00793650793650802,2
2023-09-30,FR,road,113.8,2.486168666166229,0.10062127995575258,0.011555555555555541,3
2023-12-31,FR,road,113.6,2.458080712497555,0.08057457606814575,-0.0017574692442882123,4
2024-03-31,FR,road,114.5,2.584476504006587,0.11637590927194745,0.007922535211267734,1
2010-03-31,IT,road,93.7,-0.9335559006376877,,,1
2010-06-30,IT,road,93.7,-0.9335559006376877,,0.0,2
2010-09-30,IT,road,94.8,-0.7226756531889112,,0.011739594450373536,3
2010-12-31,IT,road,94.3,-0.8185303111201737,0.10189489906391165,-0.0052742616033755185,4
2011-03-31,IT,road,94.1,-0.8568721742926794,0.08767776185607036,-0.0021208907741251393,1
2011-06-30,IT,road,94.2,-0.8377012427064252,0.05960484856860339,0.0010626992561106885,2
2011-09-30,IT,road,95.5,-0.5884791320851431,0.12559033210225595,0.013800424628449992,3
2011-12-31,IT,road,94.8,-0.7226756531889112,0.12374783127472966,-0.007329842931937169,4
2012-03-31,IT,road,94.1,-0.8568721742926794,0.12374783127472966,-0.007383966244725815,1
2012-06-30,IT,road,95.7,-0.5501372689126376,0.13945672338185358,0.01700318809776835,2
2012-09-30,IT,road,95.7,-0.5501372689126376,0.14880644551751745,0.0,3
2012-12-31,IT,road,95.5,-0.5884791320851431,0.14808433025517956,-0.002089864158829724,4
2013-03-31,IT,road,96.2,-0.454282610981375,0.057245912600574426,0.00732984293193728,1
2013-06-30,IT,road,96.6,-0.3775988846363666,0.09521348245473268,0.004158004158004047,2
2013-09-30,IT,road,94.6,-0.7610175163614168,0.16813318686576215,-0.020703933747411973,3
2013-12-31,IT,road,95.2,-0.6459919268439,0.17535552371214164,0.00634249471458781,4
2014-03-31,IT,road,97.0,-0.3009151582913555,0.21773992676387097,0.018907563025210017,1
2014-06-30,IT,road,96.4,-0.41594074780886947,0.21000703356357645,-0.006185567010309256,2
2014-09-30,IT,road,97.4,-0.22423143194634437,0.18388111606524266,0.010373443983402453,3
2014-12-31,IT,road,98.0,-0.1092058424288304,0.12907794548557217,0.006160164271047153,4
2015-03-31,IT,road,97.7,-0.1667186371875874,0.13316554664379313,-0.003061224489795844,1
2015-06-30,IT,road,98.6,0.005819747088683564,0.09822179605095363,0.00921187308085969,2
2015-09-30,IT,road,97.7,-0.1667186371875874,0.08133537435781432,-0.009127789046653012,3
2015-12-31,IT,road,97.1,-0.2817442267051041,0.11856566380741336,-0.006141248720573311,4
2016-03-31,IT,road,94.5,-0.7801884479476682,0.3376751585455332,-0.026776519052523096,1
2016-06-30,IT,road,96.5,-0.39676981622261803,0.26633109328758714,0.021164021164021163,2
2016-09-30,IT,road,97.2,-0.2625732951188499,0.2406569225439865,0.007253886010362809,3
2016-12-31,IT,road,95.7,-0.5501372689126376,0.22212649538276844,-0.015432098765432056,4
2017-03-31,IT,road,92.5,-1.1636070796727185,0.39796040413192807,-0.03343782654127481,1
2017-06-30,IT,road,93.9,-0.8952140374651821,0.3939381549200916,0.015135135135135203,2
2017-09-30,IT,road,94.8,-0.7226756531889112,0.26163229938415344,0.009584664536741228,3
2017-12-31,IT,road,94.5,-0.7801884479476682,0.1957407505209065,-0.0031645569620253333,4
2018-03-31,IT,road,95.5,-0.5884791320851431,0.12752632803229766,0.010582010582010692,1
2018-06-30,IT,road,96.4,-0.41594074780886947,0.16191589198031414,0.009424083769633551,2
2018-09-30,IT,road,98.1,-0.09003491084257897,0.2929976541332454,0.01763485477178417,3
2018-12-31,IT,road,98.5,-0.013351184497567855,0.27128731030298064,0.004077471967380175,4
2019-03-31,IT,road,96.6,-0.3775988846363666,0.20228134068957346,-0.019289340101522945,1
2019-06-30,IT,road,98.2,-0.07086397925632483,0.1630468665558015,0.016563146997929712,2
2019-09-30,IT,road,99.0,0.08250347343369469,0.19884547637324734,0.008146639511201537,3
2019-12-31,IT,road,100.9,0.44675117357249344,0.34271670876348603,0.019191919191919204,4
2020-03-31,IT,road,98.5,-0.013351184497567855,0.23243519275071436,-0.02378592666005952,1
2020-06-30,IT,road,97.2,-0.2625732951188499,0.2940931713061074,-0.013197969543147225,2
2020-09-30,IT,road,101.8,0.6192895578487644,0.4066768717890752,0.047325102880658276,3
2020-12-31,IT,road,100.7,0.4084093103999879,0.3992282253999958,-0.01080550098231825,4
2021-03-31,IT,road,98.3,-0.05169304767007342,0.4060739405875506,-0.02383316782522349,1
2021-06-30,IT,road,99.2,0.12084533660620025,0.298229705978655,0.009155645981688831,2
2021-09-30,IT,road,100.6,0.38923837881373374,0.22191957731700793,0.014112903225806273,3
2021-12-31,IT,road,101.9,0.6384604894350185,0.3031190433991132,0.012922465208747624,4
2022-03-31,IT,road,105.5,1.3286140265401079,0.5179700484158178,0.03532875368007837,1
2022-06-30,IT,road,108.8,1.96125476888644,0.7095834880422033,0.03127962085308056,2
2022-09-30,IT,road,110.6,2.3063315374389846,0.7350246174725139,0.016544117647058876,3
2022-12-31,IT,road,112.0,2.574724579646521,0.5382390547402441,0.012658227848101333,4
2023-03-31,IT,road,110.9,2.3638443321977443,0.2545117166304724,-0.009821428571428537,1
2023-06-30,IT,road,110.1,2.210476879507722,0.15416417209114144,-0.007213706041478862,2
2023-09-30,IT,road,111.5,2.4788699217152583,0.15682322004979915,0.012715712988192518,3
2023-12-31,IT,road,110.9,2.3638443321977443,0.11012861748971466,-0.0053811659192825045,4
2015-03-31,NL,road,89.6,-0.9498439072750948,,,1
2015-06-30,NL,road,89.8,-0.9293804837790423,,0.0022321428571427937,2
2015-09-30,NL,road,89.7,-0.9396121955270678,,-0.00111358574610243,3
2015-12-31,NL,road,89.4,-0.970307330771146,0.017473974422252105,-0.0033444816053511683,4
2016-03-31,NL,road,89.3,-0.980539042519173,0.02435634571666992,-0.0011185682326623203,1
2016-06-30,NL,road,89.7,-0.9396121955270678,0.021093214133992705,0.004479283314669624,2
2016-09-30,NL,road,89.8,-0.9293804837790423,0.024356345716669916,0.0011148272017835748,3
2016-12-31,NL,road,90.1,-0.8986853485349641,0.033805963741137285,0.0033407572383072903,4
2017-03-31,NL,road,90.8,-0.8270633662987806,0.05081635718220208,0.007769145394006749,1
2017-06-30,NL,road,90.9,-0.8168316545507536,0.05478187527319569,0.0011013215859032588,2
2017-09-30,NL,road,90.9,-0.8168316545507536,0.03951702020200766,0.0,3
2017-12-31,NL,road,91.3,-0.7759048075586499,0.02268734521046583,0.004400440044004306,4
2018-03-31,NL,road,92.9,-0.6121974195902304,0.09742538286667936,0.017524644030668224,1
2018-06-30,NL,road,93.4,-0.5610388608500997,0.12401774479704801,0.005382131324004336,2
2018-09-30,NL,road,93.9,-0.5098803021099688,0.11526769937259873,0.005353319057815886,3
2018-12-31,NL,road,94.4,-0.45872174336983806,0.06604541533883151,0.005324813631522929,4
2019-03-31,NL,road,96.9,-0.20292894966918412,0.15905842305963544,0.026483050847457612,1
2019-06-30,NL,road,97.4,-0.1517703909290533,0.17966295379366412,0.005159958720330149,2
2019-09-30,NL,road,97.7,-0.12107525568497514,0.15381635516615527,0.0030800821355236874,3
2019-12-31,NL,road,97.9,-0.10061183218892253,0.04450108523198066,0.0020470829068577334,4
2020-03-31,NL,road,98.7,-0.018758138204713556,0.056891138944130004,0.008171603677221695,1
2020-06-30,NL,road,97.9,-0.10061183218892253,0.04537469042092696,-0.008105369807497431,2
2020-09-30,NL,road,97.6,-0.13130696743300216,0.048262887789752996,-0.003064351378958219,3
2020-12-31,NL,road,97.6,-0.13130696743300216,0.05316553378793565,0.0,4
2021-03-31,NL,road,98.1,-0.08014840869287138,0.02506247297789039,0.0051229508196721785,1
2021-06-30,NL,road,99.4,0.05286384403146984,0.08696954985821861,0.013251783893985847,2
2021-09-30,NL,road,100.4,0.1551809615117314,0.12979226471046304,0.010060362173038184,3
2021-12-31,NL,road,102.1,0.32912006122817494,0.17263013275175712,0.016932270916334646,4
2022-03-31,NL,road,107.3,0.8611690721255355,0.35961713490050345,0.050930460333006966,1
2022-06-30,NL,road,112.1,1.3522912360307908,0.5425943401013397,0.04473438956197584,2
2022-09-30,NL,road,113.4,1.485303488755132,0.5256069927797077,0.011596788581623718,3
2022-12-31,NL,road,114.4,1.5876206062353935,0.32171643125795474,0.008818342151675429,4
2023-03-31,NL,road,118.7,2.027584211400518,0.2925744809718728,0.037587412587412494,1
2023-06-30,NL,road,118.0,1.9559622291643346,0.26777323397436376,-0.005897219882055604,2
2023-09-30,NL,road,118.7,2.027584211400518,0.21076663943813836,0.0059322033898305815,3
2023-12-31,NL,road,119.6,2.1196696171327525,0.06709382078603376,0.0075821398483570945,4
2006-03-31,PL,road,66.4,-1.4828042746615735,,,1
2006-06-30,PL,road,66.9,-1.4489417055878508,,0.0075301204819278045,2
2006-09-30,PL,road,67.3,-1.4218516503288732,,0.005979073243647104,3
